State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Nebraska,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,NR,43,56.6,50.1,64.6,"NR = State did not report the measure for this population","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",No
Nebraska,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,NR,43,29.5,17.5,37.4,"NR = State did not report the measure for this population","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",No
Nebraska,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,NR,43,41.3,36.9,44.8,"NR = State did not report the measure for this population","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",No
Nebraska,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,NR,43,11.0,7.9,15.1,"NR = State did not report the measure for this population","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",No
Nebraska,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,42.0,44,43.4,41.0,47.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,12.4,44,15.8,10.5,18.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Advised to Quit: Ages 18 to 64 Years",2022,"Medicaid, CHIP, & Dual Eligibles","CAHPS 5.1H",67.7,27,72.6,64.6,74.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs).",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussed or Recommended Cessation Medications: Ages 18 to 64 Years",2022,"Medicaid, CHIP, & Dual Eligibles","CAHPS 5.1H",63.1,27,49.9,46.1,57.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs).",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussed or Provided Other Cessation Strategies: Ages 18 to 64 Years",2022,"Medicaid, CHIP, & Dual Eligibles","CAHPS 5.1H",60.0,27,44.2,40.5,49.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs).",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Use of Opioids at High Dosage in Persons Without Cancer: Age 18 and Older",OHD-AD,"Lower rates are better for this measure","Percentage of Adults Without Cancer who Received Prescriptions for Opioids with an Average Daily Dosage Greater than or Equal to 90 Morphine Milligram Equivalents (MME) for a Period of 90 Days or More: Ages 18 to 64 Years",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,4.1,32,6.7,9.0,3.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Use of Pharmacotherapy for Opioid Use Disorder: Ages 18 to 64",OUD-AD,"Higher rates are better for this measure","Percentage with an Opioid Use Disorder who Filled a Prescription for or were Administered or Dispensed an FDA-Approved Medication for the Disorder: Total Rate: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,38.4,33,56.2,51.6,71.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,65.4,45,57.8,53.8,63.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 51 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,62.5,45,58.0,53.4,62.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,64.9,45,57.9,53.1,62.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Care of Acute and Chronic Conditions","Adult Core Set","Avoidance of Antibiotic Treatment for Acute Bronchitis/Bronchiolitis: Age 18 and Older",AAB-AD,"Higher rates are better for this measure","Percentage of Episodes for Beneficiaries with a Diagnosis of Acute Bronchitis/Bronchiolitis that did not Result in an Antibiotic Dispensing Event: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,39.7,34,43.3,40.1,54.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Care of Acute and Chronic Conditions","Adult Core Set","Comprehensive Diabetes Care: Hemoglobin A1c Poor Control (>9.0%): Ages 18 to 75",HPC-AD,"Lower rates are better for this measure","Percentage with Diabetes (Type 1 or Type 2) who had Hemoglobin A1c in Poor Control (>9.0%): Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles","Administrative & Hybrid",70.6,33,41.2,48.9,36.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System."" Rate was derived using both administrative and hybrid method data. One plan used administrative data and 2 plans used the hybrid method. The measure-eligible population is not available.",Yes
Nebraska,"Care of Acute and Chronic Conditions","Adult Core Set","Controlling High Blood Pressure: Ages 18 to 85",CBP-AD,"Higher rates are better for this measure","Percentage who had a Diagnosis of Hypertension and Whose Blood Pressure was Adequately Controlled: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles","Administrative & Hybrid",25.6,38,57.7,52.1,62.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System."" Rate was derived using both administrative and hybrid method data. One plan used administrative data and 2 plans used the hybrid method. The measure-eligible population is not available.",Yes
Nebraska,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 01: Diabetes Short-Term Complications Admission Rate: Age 18 and Older",PQI01-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Diabetes Short-Term Complications per 100,000 Beneficiary Months: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,22.3,38,17.2,21.8,13.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (2 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
